"BRANCH";"AZ";"BZ";"CA";"CB";"CC";"CD";"CE";"CF";"CG";"CH";"CI";"CJ";"CK";"CL";"CM";"DZ";"EZ";"FZ";"GZ";"HZ";"IZ";"JA";"JB";"JC";"KZ";"LZ";"MA";"MB";"MC";"NZ";"OZ";"PZ";"QA";"QB";"RZ";"SZ";"TZ"
"DZ";0.000304630381803412;0.163310897063943;0.000783335267494488;0.000536729720320297;0.000551235928977602;0.00852965069049553;0.0540356272484623;0.0000290124173146107;0.00964662875710804;0.00797841476151793;0.00471451781362423;0.00700649878147847;0.0132296622954625;0.00065277938957874;0.00111697806661251;0.595146222583266;0.00860218173378206;0.0179441801090867;0.00294476035743298;0.00645526285250087;0.00237901821979807;0.00232099338516885;0.00282871068817454;0.00514970407334339;0.0100382963908553;0.00227747475919694;0.0270105605199025;0;0.00275617964488801;0.0303034698851108;0;0.0076157595450853;0.000507717303005686;0;0.00043518625971916;0.00287222931414645;0
"EZ";0.000673551863493489;0.00139200718455321;0.00700493938033229;0.00502918724741805;0.018140996856758;0.0209250112258644;0.0104625056129322;0.00017961383026493;0.0246519982038617;0.0886394252357432;0.0039964077233947;0.00682532555006736;0.0384373596766951;0.0157611136057476;0.00534351145038168;0.0217781769196228;0.37449483610238;0.0178715761113606;0.0105972159856309;0.0246519982038617;0.00772339470139201;0.00377189043556354;0.00314324202963628;0.00660080826223619;0.0454872025145936;0.00615177368657387;0.056757970363718;0;0.00624158060170633;0.154872025145936;0;0.00529860799281545;0.000673551863493489;0;0.00121239335428828;0.00511899416255052;0
"FZ";0.00213254894751356;0.00883046848668689;0.00295370285259062;0.00620767840181389;0.0348806569231241;0.0136041915617244;0.0210558568495879;0.0000245120568679719;0.142574378772559;0.119673989643656;0.013107822410148;0.0325581395348837;0.0443790789594632;0.00106627447375678;0.0171829518644483;0.00176486809449398;0.0105401844532279;0.279455832337531;0.00589514967674725;0.016613046542268;0.00252474185740111;0.0018322762508809;0.00311915923644943;0.00433863406563103;0.0299292214357937;0.0046327787480467;0.0912583877194595;0;0.00370744860128076;0.0749946379875601;0;0.00467567484756565;0.000919202132548948;0;0.000330912767717621;0.0032294634923553;0
"GZ";0.00000498050133726461;0.00024902506686323;0.0147771474676641;0.014059955275098;0.0139155207363173;0.0230597211915351;0.00865113082282863;0.000104590528082557;0.0251913757638844;0.00469163225970326;0.00705238989356669;0.00912925895120603;0.0114850360837322;0.0277662949552502;0.0167095819865228;0.016355966391577;0.0110616934700647;0.00252511417799316;0.0881299711628973;0.160845290686961;0.0401328797756782;0.00986139264778393;0.0254752643401085;0.013985247755039;0.0745879880268748;0.0866358207617179;0.120572956873839;0;0.0280352420274625;0.11907880647266;0;0.0123317213110672;0.0008865292380331;0;0.00611107514082368;0.00654935925850296;0
"HZ";0;0.000134347980461965;0.00758106461178232;0.0032531403840433;0.00420317253159577;0.128369495331408;0.00248543763854635;0.000124751696143253;0.0106614718780888;0.00630475879739365;0.0052107823850605;0.00668861017014212;0.00958668803439308;0.0159202356847429;0.00999932826009769;0.0157570988513248;0.00598808141487616;0.00540270807143474;0.0284817718579366;0.375013194890938;0.0178874739700788;0.00425115395318932;0.00791693456293723;0.0065062807680866;0.0705039008895756;0.0253149980327617;0.074851017685952;0;0.00795531970021208;0.108476397938718;0;0.0248447801011448;0.0013818649418945;0;0.00266776704060188;0.00627596994443751;0
"IZ";0.0319569848838389;0.00271887998376788;0.569808258090697;0.0105711676980826;0.00564066145886172;0.00383483818606067;0.00602617429238105;0.0000608704473977884;0.00507253728314903;0.00434209191437557;0.00174495282540327;0.00288120117682865;0.00340874505427615;0.000547834026580095;0.0052551486253424;0.0229278685198336;0.00957695039058537;0.00162321193060769;0.00702039159987826;0.0309018971289439;0.0364411078421426;0.00282033072943086;0.00908998681140306;0.00397686922998884;0.0364005275438774;0.0374353251496398;0.0724764127016334;0;0.00622907578370701;0.0486151973217003;0;0.00501166683575124;0.00355077609820432;0;0.00848128233742518;0.00357106624733692;0
"JA";0.000433212996389892;0.000108303249097473;0.0203971119133574;0.0395306859205776;0.195703971119134;0.0126353790613718;0.025956678700361;0.000036101083032491;0.0177617328519856;0.00772563176895307;0.00664259927797834;0.00407942238267148;0.00935018050541516;0.00386281588447653;0.00906137184115523;0.0524909747292419;0.0199638989169675;0.0189169675090253;0.0242238267148014;0.0640794223826715;0.024043321299639;0.135559566787004;0.0148014440433213;0.022129963898917;0.0328519855595668;0.025956678700361;0.103501805054152;0;0.0198194945848375;0.0677617328519856;0;0.00620938628158845;0.00111913357400722;0;0.00357400722021661;0.00974729241877256;0
"JB";0.0000339789330615019;0.000373768263676521;0.0109072375127421;0.0072375127420999;0.0179068977234115;0.0112810057764186;0.00428134556574924;0.0000339789330615019;0.0188583078491335;0.00995582738702005;0.0562691131498471;0.0386340468909276;0.0100237852531431;0.00326197757390418;0.0105674481821271;0.0314984709480122;0.0103975535168196;0.0175671083927965;0.00774719673802243;0.045497791369351;0.0131838260278627;0.0258919469928644;0.28620455317703;0.0282704723071696;0.0762827047230717;0.0317023445463812;0.0773020727149168;0;0.0286102616377846;0.0879034998301053;0;0.0204553177030241;0.00142711518858308;0;0.00193679918450561;0.00856269113149847;0
"JC";0;0.000155787505842031;0.00878641532949057;0.000747780028041751;0.00953419535753233;0.0100015578750584;0.0059510827231656;0.000218102508178844;0.00504751518928182;0.00542140520330269;0.0392896089733603;0.0211559432933479;0.00411279015422963;0.00155787505842031;0.00252375759464091;0.00623150023368126;0.0137716155164356;0.00429973516124007;0.0176663031624864;0.0402866490107493;0.0299735161240069;0.0632808848730332;0.0424988315937062;0.287895310796074;0.0261411434802929;0.0622526873344758;0.143168717868827;0;0.017946720673002;0.0924754634678299;0;0.0253310484499143;0.001994080074778;0;0.00479825517993457;0.0054525627044711;0
"KZ";0.0000149165790317649;0.0000820411846747067;0.00073837066207236;0.000641412898365889;0.0140141260003431;0.00378135278455239;0.000365456186278239;0.000141707500801766;0.000999410795128245;0.000052208026611177;0.00241648580314591;0.000566830003207065;0.000335623028214709;0.000357997896762357;0.00170794829913708;0.00379626936358416;0.00236427777653473;0.0110158936149583;0.00170794829913708;0.0172584819397519;0.00709283332960419;0.0298629912215932;0.0439218669590316;0.0462786864460505;0.547893406126239;0.0527002737192252;0.0664309847179648;0;0.0242841906637132;0.104885925461855;0;0.00668262740623066;0.00231952803943943;0;0.000052208026611177;0.00526555239821299;0
"LZ";0;0.0000178868478008121;0.002665140322321;0.00239683760530882;0.010374371724471;0.00220008227949988;0.0188527375820559;0.0000178868478008121;0.00561647020945499;0.00736938129393457;0.00060815282522761;0.00998086107285313;0.00069758706423167;0.000286189564812993;0.000411397499418677;0.00944425563882877;0.0179941688876169;0.079560699018012;0.00615307564347935;0.0160445024773284;0.0106426744414832;0.00595632031767042;0.00720839966372726;0.00828161053177598;0.405834689752625;0.158173395102581;0.104816928112759;0;0.00336272738655267;0.0984492102956696;0;0.00220008227949988;0.00042928434721949;0;0.00227162967070313;0.00169925054107715;0
"MA";0;0.000127010335466049;0.00891453792052328;0.00123041262482735;0.0204645403019671;0.00749360979249686;0.00290536142378586;0.000230206233032213;0.00666010446600092;0.0031990728245511;0.00660453744423452;0.00900185752615619;0.00539793925730706;0.00107164970549478;0.00234175306015527;0.00785082636099513;0.00897804308825631;0.0028021655262197;0.010756187784781;0.0311334084811151;0.0211313445631638;0.023623922396685;0.0196389731214378;0.0148284566656612;0.0764364075126613;0.0521536190007462;0.518940416276374;0;0.00856525949799165;0.110419610395796;0;0.00961309476558655;0.000587422801530475;0;0.00335783574388366;0.00353247495514948;0
"MB";0.0000681825929840112;0.000886373708792145;0.0272730371936045;0.00187502130706031;0.0214434254934715;0.00739781133876521;0.0177274741758429;0.00167047352810827;0.0175229263968909;0.00831827634404936;0.0420686598711349;0.0132956056318822;0.00657962022295708;0.00473869021238878;0.0151706269389425;0.00981829338969761;0.0158183615722906;0.0461255241536836;0.00651143762997307;0.0376027000306822;0.018102478437255;0.0318071796270412;0.0284321412743327;0.0230116251321038;0.0331708314867214;0.0614666075750861;0.168547369856476;0.0903419357038148;0.0165001875021307;0.202536392459005;0;0.0132615143353902;0.00344322094569256;0;0.00289776020182048;0.00470459891589677;0
"MC";0;0.000241080038572806;0.0263379942140791;0.0108486017357763;0.0127169720347155;0.0210342333654773;0.0135607521697203;0.0214561234329797;0.0159715525554484;0.00656943105110897;0.0128977820636451;0.00470106075216972;0.00861861137897782;0.00271215043394407;0.0133799421407907;0.0135607521697203;0.0304363548698168;0.00650916104146577;0.0186234329797493;0.04574493731919;0.0221793635486982;0.0622589199614272;0.0181412729026037;0.0171769527483124;0.0615356798457088;0.0397179363548698;0.108365477338476;0;0.134161041465767;0.200699132111861;0;0.0238669238187078;0.00295323047251688;0;0.00644889103182257;0.0162729026036644;0
"NZ";0.000337846617635593;0.000766651940019231;0.0180228176407911;0.00545752228488266;0.021934041944957;0.0156319031159853;0.0081732893266457;0.00118246316172458;0.0150341744847839;0.0188674341848801;0.0128381714701526;0.00787442501104499;0.0117986434158892;0.00553548688895242;0.00608123911744068;0.00469087034486343;0.0161386730424387;0.0123314015436992;0.0131370357857533;0.0475324202811923;0.0370981574365238;0.0248057381948595;0.0300813430702461;0.0217261363341043;0.056238467735648;0.0797707840640349;0.172639621611788;0;0.0230125523012552;0.278658489045973;0;0.0106161802541646;0.00362535408924348;0;0.00649705033914603;0.0118766080199589;0
"OZ";0.00215479790080979;0.00265874257116046;0.0137455253188753;0.00785458589650019;0.0239286831404442;0.0275605602474542;0.00745490564070483;0.00316268724151114;0.0007124734994613;0.0146491502450214;0.0140756959649672;0.0014249469989226;0.00747228304313071;0.0589962812358809;0.0357974489973239;0.0312098147568901;0.0744100371876412;0.0829597191811768;0.00547388176415389;0.0905536440412887;0.00816737914016613;0.0263441420776422;0.0226253779585028;0.022747019775484;0.0750703784798248;0.035328259131825;0.0849754978625795;0;0.0299586417822264;0.163243318388767;0;0.0115733500156397;0.00486567267924791;0;0.00675980954366941;0.00208528829110625;0
"PZ";0.00128210430538897;0.000703089457793953;0.152032755697093;0.011745729765499;0.0347822490591009;0.0150957442408702;0.0116630133586997;0.000661731254394309;0.0118284461722983;0.00177840274618471;0.00777534223913313;0.000827164067992886;0.00380495471276728;0.00140617891558791;0.00322593986517226;0.0504983663509657;0.0334174283469126;0.0614169320484718;0.00558335745895198;0.0771330493403367;0.0331692791265147;0.0340791596013069;0.0201000868522271;0.0114148641383018;0.0354853385168948;0.0253112204805823;0.070350303982795;0;0.0261383845485752;0.185656975061003;0;0.0612928574382729;0.000661731254394309;0;0.00827164067992886;0.00136482071218826;0
"QA";0.0000230574129582661;0.000668664975789716;0.0703942817615864;0.0210744754438552;0.0050956882637768;0.00608715702098225;0.0209591883790639;0.134931980631773;0.0233802167396818;0.00756283145031128;0.0391284297901775;0.00112981323495504;0.00419644915840443;0.00295134885865806;0.125870417339175;0.0201982937514411;0.0183075858888633;0.00800092229651833;0.00668664975789716;0.0233341019137653;0.0109061563292599;0.00846207055568365;0.0136269310583353;0.00751671662439474;0.053470140650219;0.032234263315656;0.0643993543924372;0;0.0197140880793175;0.0884943509338252;0;0.0523864422411805;0.105672123587733;0;0.0013603873645377;0.00179847821074475;0
"QB";0.000525555117592958;0.000328471948495598;0.0553803705163579;0.0122848508737354;0.0236499802916831;0.0108395743003547;0.00440152410984102;0.0150440152410984;0.0083431874917882;0.01044540796216;0.0135330442780187;0.000591249507292077;0.0153067927998949;0.00959138089607148;0.0411246879516489;0.0386939955327815;0.0200367888582315;0.0471685718039679;0.0149126264617002;0.0337012219156484;0.144461962948364;0.0168177637629746;0.00650374458021285;0.0133359611089213;0.0204966495861253;0.0671396662725003;0.109118381290238;0;0.0359348311654185;0.169031664695835;0;0.0118249901458415;0.0176060964393641;0;0.00814610432269084;0.00374458021284982;0
"RZ";0.00218906361686919;0.000357398141529664;0.0746068620443174;0.0202823445318084;0.0394924946390279;0.0252412437455325;0.0163062902072909;0.000357398141529664;0.00692458899213724;0.00536097212294496;0.0189867762687634;0.00451215153681201;0.011168691922802;0.00755003573981415;0.0549052894924946;0.0530289492494639;0.0172891350964975;0.0558881343817012;0.0205503931379557;0.0490528949249464;0.0305575411007863;0.0458809864188706;0.0238116511794139;0.0106325947105075;0.0330593280914939;0.0352930664760543;0.0726858470335954;0;0.0365886347390994;0.115886347390994;0;0.0104538956397427;0.0016529664045747;0;0.096006075768406;0.00352930664760543;0
"SZ";0.00128299120234604;0.00140518084066471;0.02113880742913;0.0108748778103617;0.0299364613880743;0.0174731182795699;0.0138074291300098;0.000794232649071359;0.0185728250244379;0.0263318670576735;0.0491813294232649;0.0169843597262952;0.0255987292277615;0.0119745845552297;0.0208944281524927;0.0173509286412512;0.00946969696969697;0.00763685239491691;0.0119745845552297;0.0466764418377322;0.0162512218963832;0.0304863147605083;0.0164956011730205;0.0197336265884653;0.093108504398827;0.0405669599217986;0.0959188660801564;0;0.0174731182795699;0.191348973607038;0;0.00525415444770283;0.000610948191593353;0;0.0166788856304985;0.0965909090909091;0
"TZ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
